asset_id,source_url,source_routes,source_category,source_subcategory,page_order,source_filename,source_dimensions,legacy_alt_or_description,duplicate_group,duplicate_relationship,current_repo_match,current_match_basis,proposed_local_filename,rights_status,technical_reuse_status,notes
TAT-IRE-087,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/a746ecfc-d895-4b27-9fab-4708d31f915b/dylon+prorok+japanese+flower+tatoo+las+vegas+aartist.jpg,/irezumi,tattoo,irezumi,/irezumi:87,dylon prorok japanese flower tatoo las vegas aartist.jpg,720x900,Las Vegas Japanese full Sleeve chrysanthemum Flower black Work Japanese tattoo,IRE-FLOWER-SLEEVE-87-88,canonical; confidence=high; visual-only,,,tat-ire-087-sleeve-chrysanthemum-flower-work.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Work group IRE-FLOWER-SLEEVE-87-88: Same flower sleeve, alternate views."
TAT-IRE-088,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/73863132-2e25-45cb-96ad-7cdede0a1a42/dylan+prorok+japanese+flower+tatoo+front+las+vegas+artist.jpg,/irezumi,tattoo,irezumi,/irezumi:88,dylan prorok japanese flower tatoo front las vegas artist.jpg,720x900,Las Vegas Japanese full Sleeve chrysanthemum peony Flower Flower black Work Japanese tattoo,IRE-FLOWER-SLEEVE-87-88,alternate-view; confidence=high; visual-only,,,tat-ire-088-sleeve-chrysanthemum-peony-flower-flower-work.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Work group IRE-FLOWER-SLEEVE-87-88: Same flower sleeve, alternate views."
TAT-COL-001,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318047967-TFRH2ZDZXATB96BNEBNR/IMG_2139.jpeg,/color|/flash-1,tattoo,color,/color:1|/flash-1:1,IMG_2139.jpeg,4284x5712,IMG_2139.jpeg,COL-SLEEVE-01-03,canonical; confidence=high; visual-only,,,tat-col-001-img-2139.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label. Work group COL-SLEEVE-01-03: Same full sleeve, alternate views. Color-page alts are filenames only."
TAT-COL-002,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318047566-2PEH39TXNUJEOPAN1EBO/IMG_2141.jpeg,/color|/flash-1,tattoo,color,/color:2|/flash-1:2,IMG_2141.jpeg,4284x5712,IMG_2141.jpeg,COL-SLEEVE-01-03,alternate-view; confidence=high; visual-only,,,tat-col-002-img-2141.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label. Work group COL-SLEEVE-01-03: Same full sleeve, alternate views. Color-page alts are filenames only."
TAT-COL-003,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318059005-699A3NRGPCHTHA5HZFQ5/IMG_2143.jpeg,/color|/flash-1,tattoo,color,/color:3|/flash-1:3,IMG_2143.jpeg,4284x5712,IMG_2143.jpeg,COL-SLEEVE-01-03,alternate-view; confidence=high; visual-only,,,tat-col-003-img-2143.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label. Work group COL-SLEEVE-01-03: Same full sleeve, alternate views. Color-page alts are filenames only."
TAT-COL-004,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318058743-LN1WOMUT0D1A6B6RYKDK/IMG_2018.jpeg,/color|/flash-1,tattoo,color,/color:4|/flash-1:4,IMG_2018.jpeg,4284x5712,IMG_2018.jpeg,,unique/no-known-duplicate,,,tat-col-004-img-2018.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-COL-005,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318164318-2R2UDUR87BGVZNZEHIVV/IMG_0982.jpeg,/color|/flash-1,tattoo,color,/color:5|/flash-1:24,IMG_0982.jpeg,3024x4032,IMG_0982.jpeg,,unique/no-known-duplicate,,,tat-col-005-img-0982.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-COL-006,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318166353-HLSB0LPUS4N83XR5R8UX/2D106C0E-C7FE-4072-A4B2-A09784A48DF2.jpeg,/color|/flash-1,tattoo,color,/color:6|/flash-1:26,2D106C0E-C7FE-4072-A4B2-A09784A48DF2.jpeg,843x1124,2D106C0E-C7FE-4072-A4B2-A09784A48DF2.jpeg,,unique/no-known-duplicate,,,tat-col-006-2d106c0e-c7fe-4072-a4b2-a09784a48df2.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-COL-007,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318182639-1E7ZVCLCT1SG7APP96MU/IMG_7432.jpeg,/color|/flash-1,tattoo,color,/color:7|/flash-1:29,IMG_7432.jpeg,3024x4032,IMG_7432.jpeg,,unique/no-known-duplicate,,,tat-col-007-img-7432.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-COL-008,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1743481847346-CJ5I9H943XSOH02RJ3LJ/IMG_3084.jpeg,/color,tattoo,color,/color:8,IMG_3084.jpeg,3024x4032,IMG_3084.jpeg,,unique/no-known-duplicate,portfolio/color-medusa.jpg,prior-byte-match-receipt,tat-col-008-img-3084.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Current-repo file present locally; this-session byte compare to ?format=1500w was not run because media download is forbidden. Local portfolio/color-medusa.jpg is 416355 bytes, 1500x2000, sha256=a18c224ec0f7ee6ce66f41e41169a3cc320283bca4c3d2e6cf6e1d3b3955430c. Bound to this exact source URL from the closer's prior byte-match receipt. Color-page alt is the filename only; that is not the binding evidence. Current-site alt says chest; treat that as a later label to correct, not as source metadata. Local file is 1500x2000 from a 3024x4032 source. Legacy alt is the filename; do not promote it to a subject label."
TAT-COL-009,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1767060510302-PCACNHWOJMDQZHYOGCF2/IMG_5959.jpeg,/color,tattoo,color,/color:9,IMG_5959.jpeg,4284x5712,IMG_5959.jpeg,,unique/no-known-duplicate,,,tat-col-009-img-5959.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-BNG-001,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318068823-T0KZGL6ISRZ3MEKO1DEU/IMG_0806.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:1|/flash-1:6,IMG_0806.jpeg,4284x5712,IMG_0806.jpeg,,unique/no-known-duplicate,portfolio/bng-panther.jpg,prior-byte-match-receipt,tat-bng-001-img-0806.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Current-repo file present locally; this-session byte compare to ?format=1500w was not run because media download is forbidden. Local portfolio/bng-panther.jpg is 276785 bytes, 1500x2000, sha256=46ec9f2a35401342b19212a0e7705402d7bdc6ac0741e69920937401b3785479. Bound to this exact source URL from the closer's prior byte-match receipt. BNG alt is the filename only; that is not the binding evidence. Local file is 1500x2000 from a 4284x5712 source. Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-002,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318078061-81I24JAWKT993XW8ECTM/IMG_0734.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:2|/flash-1:7,IMG_0734.jpeg,4284x5712,IMG_0734.jpeg,,unique/no-known-duplicate,,,tat-bng-002-img-0734.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-003,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318088328-LUBM22SFW6X2K7KTUY2R/IMG_9902.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:3|/flash-1:9,IMG_9902.jpeg,4284x5712,IMG_9902.jpeg,,unique/no-known-duplicate,,,tat-bng-003-img-9902.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-004,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318101609-X30ORR3CIJ8L85DR3FSS/IMG_9819.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:4|/flash-1:11,IMG_9819.jpeg,4284x5712,IMG_9819.jpeg,BNG-SNAKE-BACK-04-30,canonical; confidence=high; visual-only,,,tat-bng-004-img-9819.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label. Work group BNG-SNAKE-BACK-04-30: Same snake back tattoo, alternate/contextual views. B30 is a later Squarespace upload batch than B04. Interpreted as the pair B04 and B30 because an inclusive B04-through-B30 range would absorb B09-B10, which the closer separately identified as a head tattoo."
TAT-BNG-005,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318105307-A9IICX7HLOVZK0RU4EMW/IMG_7125.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:5|/flash-1:12,IMG_7125.jpeg,3024x4032,IMG_7125.jpeg,,unique/no-known-duplicate,,,tat-bng-005-img-7125.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-006,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318104747-TBZM8MIL6NWCK9U8OKJ4/B7206F65-66BD-4DE9-AB3B-5CF2F0A09297.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:6|/flash-1:13,B7206F65-66BD-4DE9-AB3B-5CF2F0A09297.jpeg,1440x1800,B7206F65-66BD-4DE9-AB3B-5CF2F0A09297.jpeg,,unique/no-known-duplicate,,,tat-bng-006-b7206f65-66bd-4de9-ab3b-5cf2f0a09297.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-007,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318118648-N5EWIVY1HUYA2EC6HQNA/IMG_6484.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:7|/flash-1:14,IMG_6484.jpeg,3024x4032,IMG_6484.jpeg,,unique/no-known-duplicate,,,tat-bng-007-img-6484.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-008,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318120048-PHBHBQJY94GLG3HOGQUU/IMG_5117.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:8|/flash-1:15,IMG_5117.jpeg,3024x4032,IMG_5117.jpeg,,unique/no-known-duplicate,,,tat-bng-008-img-5117.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-009,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318127508-ETE9V1GTNXO1Y3M6211S/IMG_5097.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:9|/flash-1:16,IMG_5097.jpeg,3024x4032,IMG_5097.jpeg,BNG-HEAD-09-10,canonical; confidence=high; visual-only,,,tat-bng-009-img-5097.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label. Work group BNG-HEAD-09-10: Same head tattoo, alternate views. BNG alts are filenames only."
TAT-BNG-010,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318129019-KFH2L0B3DD7NZN05BCVM/IMG_5040.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:10|/flash-1:17,IMG_5040.jpeg,3024x4032,IMG_5040.jpeg,BNG-HEAD-09-10,alternate-view; confidence=high; visual-only,,,tat-bng-010-img-5040.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label. Work group BNG-HEAD-09-10: Same head tattoo, alternate views. BNG alts are filenames only."
TAT-BNG-011,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318139952-JQZE9JKX2YFCSP8V35LQ/IMG_4011.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:11|/flash-1:18,IMG_4011.jpeg,3024x4032,IMG_4011.jpeg,,unique/no-known-duplicate,,,tat-bng-011-img-4011.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-012,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318141348-7LXC38ETQNZXLEZ4G7KW/IMG_3949.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:12|/flash-1:19,IMG_3949.jpeg,3024x4032,IMG_3949.jpeg,,unique/no-known-duplicate,,,tat-bng-012-img-3949.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-013,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318145675-J55SBJ3RO2IHTS2ONG99/IMG_3728.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:13|/flash-1:20,IMG_3728.jpeg,3024x4032,IMG_3728.jpeg,,unique/no-known-duplicate,,,tat-bng-013-img-3728.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-014,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318150074-2UXNWXR1TVYJEO6BT83I/IMG_3146.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:14|/flash-1:21,IMG_3146.jpeg,3024x4032,IMG_3146.jpeg,,unique/no-known-duplicate,,,tat-bng-014-img-3146.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-015,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318158385-EM6RYVW5S9UJCQ1271Q7/IMG_2668.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:15|/flash-1:23,IMG_2668.jpeg,3024x4032,IMG_2668.jpeg,,unique/no-known-duplicate,,,tat-bng-015-img-2668.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-016,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318169765-6H19XNLO83GBGZ8M7OY3/IMG_0075.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:16|/flash-1:25,IMG_0075.jpeg,3024x4032,IMG_0075.jpeg,,unique/no-known-duplicate,,,tat-bng-016-img-0075.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-017,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318173100-HHUCWP0NIY1UVM32G9ZZ/IMG_7869.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:17|/flash-1:27,IMG_7869.jpeg,3024x4032,IMG_7869.jpeg,,unique/no-known-duplicate,,,tat-bng-017-img-7869.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-018,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318181957-NR0UPK0BHVIVY4VUC6GJ/508DD398-6254-4594-96A4-C89201F61958.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:18|/flash-1:28,508DD398-6254-4594-96A4-C89201F61958.jpeg,3024x3780,508DD398-6254-4594-96A4-C89201F61958.jpeg,,unique/no-known-duplicate,,,tat-bng-018-508dd398-6254-4594-96a4-c89201f61958.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-019,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318191296-5I66X4DESOXNC3LKPJKF/IMG_7020.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:19|/flash-1:30,IMG_7020.jpeg,3024x4032,IMG_7020.jpeg,,unique/no-known-duplicate,,,tat-bng-019-img-7020.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-020,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318193134-FY6MH4SCF1888SSIB5EK/IMG_6399.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:20|/flash-1:31,IMG_6399.jpeg,3024x4032,IMG_6399.jpeg,,unique/no-known-duplicate,,,tat-bng-020-img-6399.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-021,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318200375-TO2BCZC0IV6AKNZ2DO1P/IMG_6026.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:21|/flash-1:32,IMG_6026.jpeg,3024x4032,IMG_6026.jpeg,,unique/no-known-duplicate,,,tat-bng-021-img-6026.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-022,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318204266-LGMZ46P0ND810MP9YJHO/IMG_5915.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:22|/flash-1:33,IMG_5915.jpeg,3024x4032,IMG_5915.jpeg,,unique/no-known-duplicate,,,tat-bng-022-img-5915.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-023,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318207801-3536VRW6Z47CUTY2CB1Q/FullSizeRender.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:23|/flash-1:34,FullSizeRender.jpeg,3024x4032,FullSizeRender.jpeg,,unique/no-known-duplicate,,,tat-bng-023-fullsizerender.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-024,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318211189-91ODUUTVKBW56QV69IQA/IMG_4747.jpeg,/bng|/flash-1,tattoo,black-and-grey,/bng:24|/flash-1:35,IMG_4747.jpeg,3024x4032,IMG_4747.jpeg,,unique/no-known-duplicate,,,tat-bng-024-img-4747.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Exact same source URL also appears on `/flash-1` (URL-level overlap, not a second asset). Legacy alt is the filename; do not promote it to a subject label."
TAT-BNG-025,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1767058587853-U5G4M02PMFMSQQCAI1QT/IMG_7005.jpeg,/bng,tattoo,black-and-grey,/bng:25,IMG_7005.jpeg,4284x5712,IMG_7005.jpeg,,unique/no-known-duplicate,,,tat-bng-025-img-7005.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-BNG-026,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1767058603049-OPKZS0VCFGMUOE6O6DVV/5855E57C-2266-495B-A227-6EE429DCC7F1.jpeg,/bng,tattoo,black-and-grey,/bng:26,5855E57C-2266-495B-A227-6EE429DCC7F1.jpeg,4096x4096,5855E57C-2266-495B-A227-6EE429DCC7F1.jpeg,,unique/no-known-duplicate,,,tat-bng-026-5855e57c-2266-495b-a227-6ee429dcc7f1.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-BNG-027,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1767058605849-LXSA0JDJAKD0NI22NIRN/IMG_6546.jpeg,/bng,tattoo,black-and-grey,/bng:27,IMG_6546.jpeg,4284x5712,IMG_6546.jpeg,,unique/no-known-duplicate,,,tat-bng-027-img-6546.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-BNG-028,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1767058609655-YNBLR5NR9S3J2U5W8STJ/IMG_6544.jpeg,/bng,tattoo,black-and-grey,/bng:28,IMG_6544.jpeg,4284x5712,IMG_6544.jpeg,,unique/no-known-duplicate,,,tat-bng-028-img-6544.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-BNG-029,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1767058613086-4SBJH9KWJEW020671Y58/IMG_6535.jpeg,/bng,tattoo,black-and-grey,/bng:29,IMG_6535.jpeg,4284x5712,IMG_6535.jpeg,,unique/no-known-duplicate,,,tat-bng-029-img-6535.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-BNG-030,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1767058616861-VWOUQJXCRLCKE0QJJ1JB/IMG_6530.jpeg,/bng,tattoo,black-and-grey,/bng:30,IMG_6530.jpeg,4284x5712,IMG_6530.jpeg,BNG-SNAKE-BACK-04-30,contextual-view; confidence=high; visual-only,,,tat-bng-030-img-6530.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,"Legacy alt is the filename; do not promote it to a subject label. Work group BNG-SNAKE-BACK-04-30: Same snake back tattoo, alternate/contextual views. B30 is a later Squarespace upload batch than B04. Interpreted as the pair B04 and B30 because an inclusive B04-through-B30 range would absorb B09-B10, which the closer separately identified as a head tattoo."
TAT-BNG-031,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1767058620656-Z1B803LQP0YYK0P3PS98/IMG_6414.jpeg,/bng,tattoo,black-and-grey,/bng:31,IMG_6414.jpeg,4284x5712,IMG_6414.jpeg,,unique/no-known-duplicate,,,tat-bng-031-img-6414.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-AGG-001,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318071791-KUTXB2FBQEGXO93L50JF/IMG_1919.jpeg,/flash-1,tattoo,aggregate-only,/flash-1:5,IMG_1919.jpeg,4284x5712,IMG_1919.jpeg,,unique/no-known-duplicate,,,tat-agg-001-img-1919.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-AGG-002,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318081750-450G2NG1Q5QD2FHY0LAQ/IMG_0415.jpeg,/flash-1,tattoo,aggregate-only,/flash-1:8,IMG_0415.jpeg,3024x4032,IMG_0415.jpeg,,unique/no-known-duplicate,,,tat-agg-002-img-0415.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-AGG-003,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318097384-MGRMV7YVIHXBTVOHJDEA/IMG_9857.jpeg,/flash-1,tattoo,aggregate-only,/flash-1:10,IMG_9857.jpeg,4284x5712,IMG_9857.jpeg,,unique/no-known-duplicate,,,tat-agg-003-img-9857.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
TAT-AGG-004,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1736318155053-I1HFRNP6XZSGQGO5AXU3/IMG_2821.jpeg,/flash-1,tattoo,aggregate-only,/flash-1:22,IMG_2821.jpeg,3024x4032,IMG_2821.jpeg,,unique/no-known-duplicate,,,tat-agg-004-img-2821.jpeg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the filename; do not promote it to a subject label.
FLA-001,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265616654-5AW9ZP2424HXDN20XC2I/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+1.jpg,/flash,flash,flash-sheet,/flash:1,dylan prorok las vegas irezumi japaenese tattoo art original flash 1.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-001-flash-sheet-1.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
FLA-002,https://images.squarespace-cdn.com/content/v1/65979327ceca8e3c423a32ea/1709265616716-YGWQMPP484KBYUW6SZ0R/dylan+prorok+las+vegas+irezumi+japaenese+tattoo+art+original+flash+2.jpg,/flash,flash,flash-sheet,/flash:2,dylan prorok las vegas irezumi japaenese tattoo art original flash 2.jpg,1080x1350,Custom original Japanese tattoo flash Las Vegas,,unique/no-known-duplicate,,,fla-002-flash-sheet-2.jpg,confirmation-required,publicly-fetchable-copy-to-controlled-host,Legacy alt is the generic repeated flash label.
